loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,post_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
263,199,58,29,2,1,0,0.0135185969408907,6,4,2,0.310344827586207,3034,104,1032,0,29,11,n,"src/main/org/apache/tools/ant/taskdefs/optional/jsp/JspC.java"
248,191,52,36,8,5,0,0.00579102905538876,4,3,1,0.888888888888889,2334,64,541,0,36,4,n,"src/main/org/apache/tools/ant/taskdefs/MacroInstance.java"
43,7,7,4,0,0,0,0.00198163682943964,4,0,4,0.25,2861,715,1016,40,4,2,n,"src/main/org/apache/tools/ant/filters/TabsToSpaces.java"
73,29,21,4,2,1,0,0.00174512377745739,4,0,4,0.25,2456,614,1363,101,4,0,n,"src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUnlock.java"
14,1,1,3,0,0,0,0.000417588035125856,3,0,3,0.333333333333333,1406,468,1275,2,2,1,n,"src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTaskMirror.java"
107,76,47,12,2,2,0,0.0133551832932929,7,5,2,0.333333333333333,3615,301,1002,0,12,3,n,"src/main/org/apache/tools/tar/TarOutputStream.java"
49,35,5,5,0,0,0,0.00214075760834241,3,0,3,0.4,2108,421,832,1,5,3,n,"src/main/org/apache/tools/ant/util/LeadPipeInputStream.java"
53,51,17,8,0,0,0,0.0068702747396276,4,2,2,0.375,3323,415,2360,0,7,6,n,"src/main/org/apache/tools/ant/util/regexp/JakartaOroMatcher.java"
30,23,19,4,0,0,0,0.00261657616907732,3,0,3,0.5,3328,832,2821,29,2,2,n,"src/main/org/apache/tools/ant/taskdefs/optional/StyleBook.java"
1,1,1,2,0,0,0,0.00088170396380413,2,0,2,0.5,2715,1357,1685,1030,0,0,n,"src/main/org/apache/tools/ant/types/optional/image/DrawOperation.java"
90,3,0,2,0,0,0,2.28813691160162e-05,1,0,1,1,139,69,139,0,1,0,n,"src/main/org/apache/tools/ant/taskdefs/condition/IsLastModified.java"
0,7,7,2,0,0,0,0.00159034428008723,2,0,2,0.5,3177,1588,3034,142,2,2,n,"src/main/org/apache/tools/zip/UnixStat.java"
107,83,27,21,2,1,0,0.0155613389696362,6,5,1,0.571428571428571,3434,163,657,0,21,8,n,"src/main/org/apache/tools/ant/taskdefs/optional/junit/PlainJUnitResultFormatter.java"
104,29,27,7,0,0,0,0.00425114832200501,5,4,1,0.428571428571429,2456,350,1666,1,7,3,n,"src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCRmtype.java"
248,182,133,24,4,3,0,0.00650117027142101,6,4,2,0.375,2820,117,925,0,24,3,n,"src/main/org/apache/tools/ant/taskdefs/cvslib/CvsTagDiff.java"
237,178,89,28,2,2,0,0.0149043752848348,8,7,1,0.535714285714286,3204,114,630,0,28,10,n,"src/main/org/apache/tools/ant/taskdefs/optional/ejb/BorlandDeploymentTool.java"
38,10,13,6,0,0,1,0.00400613619776069,4,3,1,0.5,2715,452,2360,0,4,2,y,"src/main/org/apache/tools/ant/types/optional/image/Draw.java"
7,1,4,3,0,0,0,0.00112433407379863,2,0,2,0.666666666666667,2861,953,2820,5,3,2,n,"src/main/org/apache/tools/ant/filters/BaseParamFilterReader.java"
195,181,28,38,14,5,0,0.00498082912862924,9,7,2,0.342105263157895,2382,62,677,0,38,1,n,"src/main/org/apache/tools/ant/launch/Launcher.java"
38,22,10,10,0,0,0,0.00491540394531433,6,5,1,0.5,2956,295,989,51,8,4,n,"src/main/org/apache/tools/ant/taskdefs/condition/Http.java"
31,2,6,2,0,0,0,0.000514452559255393,2,0,2,0.5,1545,772,1027,517,1,1,n,"src/main/org/apache/tools/ant/types/TarScanner.java"
13,0,0,1,0,0,0,0.000409378389750779,1,0,1,1,2959,2959,2959,2959,0,0,n,"proposal/sandbox/httptasks/src/main/org/apache/tools/ant/taskdefs/optional/http/HttpBasicAuth.java"
52,11,18,9,0,0,0,0.00341026184561114,5,2,3,0.333333333333333,2858,317,1213,0,8,3,n,"src/main/org/apache/tools/ant/taskdefs/optional/jsp/JspNameMangler.java"
7,5,0,2,0,0,0,0.000918872309016659,1,0,1,1,1686,843,1565,120,1,1,n,"src/main/org/apache/tools/ant/types/resources/selectors/None.java"
32,17,80,10,0,0,0,0.00662691370807818,4,1,3,0.4,3171,317,2374,0,10,6,n,"src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCHECKIN.java"
0,1,91,9,0,0,0,0.00205127155738871,4,2,2,0.555555555555556,2536,281,1156,0,6,3,n,"src/main/org/apache/tools/ant/loader/AntClassLoader2.java"
498,516,71,64,17,6,1,0.0312841480721111,10,8,2,0.421875,3454,53,371,0,64,13,y,"src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTestRunner.java"
163,175,49,40,3,2,1,0.0303868058722181,9,8,1,0.475,3475,86,433,0,40,13,y,"src/main/org/apache/tools/ant/taskdefs/Touch.java"
40,38,40,10,0,0,0,0.0168835141676081,6,3,3,0.3,3577,357,1780,0,8,6,n,"src/main/org/apache/tools/ant/taskdefs/optional/RenameExtensions.java"
3,0,1,2,0,0,0,0.000422625009245259,1,0,1,1,307,153,307,0,1,0,n,"src/main/org/apache/tools/zip/ZipEncoding.java"
19,1,0,2,0,0,0,0.000615878148405841,2,0,2,0.5,1038,519,640,397,1,0,n,"src/main/org/apache/tools/ant/types/resources/SizeLimitCollection.java"
0,1,1,3,0,0,0,0.00183881112643273,3,0,3,0.333333333333333,3079,1026,1998,90,3,2,n,"src/main/org/apache/tools/ant/taskdefs/ManifestException.java"
87,0,1,2,0,0,0,0.000422625009245259,1,0,1,1,307,153,307,0,1,0,n,"src/main/org/apache/tools/zip/Simple8BitZipEncoding.java"
1,0,0,1,0,0,0,0.000230828825127155,1,0,1,1,2307,2307,2307,2307,1,1,n,"src/main/org/apache/tools/ant/taskdefs/XSLTLiaison2.java"
124,108,41,15,1,1,0,0.0103901705810264,6,3,3,0.4,3392,226,1499,0,15,5,n,"src/main/org/apache/tools/ant/taskdefs/optional/Native2Ascii.java"
116,17,10,6,0,0,0,0.0021619660727735,4,3,1,0.5,1545,257,920,3,5,1,n,"src/main/org/apache/tools/ant/types/ArchiveScanner.java"
7,0,0,1,0,0,0,0.000144546665410288,1,0,1,1,129,129,129,129,1,0,n,"src/main/org/apache/tools/ant/taskdefs/optional/net/FTPTaskConfig.java"
23,0,0,1,0,0,0,0.000380380603976822,1,0,1,1,2893,2893,2893,2893,0,0,n,"proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/WatchdogTest.java"
53,4,3,2,0,0,0,0.000708609315223113,1,0,1,1,2356,1178,1523,832,2,0,n,"src/main/org/apache/tools/ant/util/LineTokenizer.java"
107,92,21,18,0,0,0,0.0119957754369753,6,4,2,0.277777777777778,3405,189,724,0,11,5,n,"src/main/org/apache/tools/ant/types/DataType.java"
49,13,6,5,0,0,0,0.00221709470991605,3,0,3,0.6,2839,567,2296,1,5,2,n,"src/main/org/apache/tools/ant/taskdefs/optional/j2ee/AbstractHotDeploymentTool.java"
0,1,3,4,0,0,0,0.000427594573729137,3,0,3,0.5,2808,702,2047,2,1,0,n,"src/main/org/apache/tools/ant/DynamicConfigurator.java"
2,1,0,2,0,0,0,0.000586805526773213,1,0,1,1,1951,975,1732,218,2,0,n,"src/main/org/apache/tools/ant/Executor.java"
60,42,43,2,0,0,0,0.000650887269577737,2,0,2,0.5,2805,1402,2374,431,1,1,n,"src/main/org/apache/tools/ant/taskdefs/optional/extension/JarLibAvailableTask.java"
43,1,1,2,0,0,0,0.000145280074450421,1,0,1,1,2783,1391,1776,1006,0,0,n,"proposal/sandbox/httptasks/src/main/org/apache/tools/ant/taskdefs/optional/http/hostname.java"
9,0,0,1,0,0,0,0.000380380603976822,1,0,1,1,2893,2893,2893,2893,0,0,n,"proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/remote/TestRunListener.java"
